-4.609233	-0.498107	-1.224586	0.799156	1.188518	-2.120504	-0.834418	1.620231	-0.565120	1.632289	-2.389984	-1.240329	-0.156272	-1.143904	-0.885005
-4.438210	0.342269	-1.162890	0.347505	1.820565	-1.177040	-2.713488	-0.819602	-0.270872	4.195508	-2.323638	-3.365108	3.710152	1.888021	-1.197233
-5.077040	-3.214624	0.074262	0.105383	1.906002	-3.701241	0.600777	-1.281155	-3.605740	1.272456	-3.624341	-2.166687	1.836570	0.324859	0.756365
-0.497607	-3.707010	0.243771	1.173761	0.891766	-2.848026	-0.522081	0.782781	-1.113915	1.892266	-0.258111	-2.389863	3.092752	0.088147	-0.122734
-0.606158	-2.807688	-1.750179	1.413608	1.407732	-1.094723	0.683003	2.365243	-3.014905	1.960763	-1.512373	-3.128860	2.082678	1.149030	-3.279962
-1.365915	-1.631132	-2.284995	-0.554846	1.117512	-2.319271	-0.579911	1.548054	-1.485995	1.410820	-2.094413	-3.525154	4.172839	1.039298	-2.634832
-1.389922	-1.455635	-2.159304	0.771707	0.861893	-3.922148	-1.952078	3.478763	-1.921412	2.318197	-1.315959	-2.801374	1.670850	5.378647	-0.614673
1.124493	-1.290498	-0.977800	0.684068	2.296117	-0.147175	-2.939880	1.866103	-2.153471	1.713133	-1.865855	-2.358344	1.801970	1.040271	-3.482050
-1.436176	-0.950513	-2.048860	1.484965	1.687080	-1.291060	-0.728878	2.485127	-2.618110	1.803636	-1.795681	1.065171	2.046829	0.379544	-1.693163
0.198995	-0.789805	-1.491390	-0.070984	-0.975915	-1.015344	2.483620	-0.337691	0.538158	0.061811	0.223617	-0.675472	-0.195595	-0.876091	-0.661301
0.060007	-2.538810	0.172387	0.786209	0.340524	-0.995129	-0.409351	-0.302902	-1.507034	2.346345	-2.192416	-0.596209	-2.777084	1.171842	0.415530
-2.721951	-1.488359	-0.961155	0.317511	1.102429	-3.657493	-2.297865	0.625217	-0.846913	3.175551	-2.435371	-2.124966	4.717017	1.315216	-2.899276
-1.744775	-1.836972	-2.322912	1.500984	1.200662	-3.626024	-3.904078	1.134509	0.178911	3.700266	-1.379137	-2.829756	4.532098	-0.014901	-1.059108
-0.726152	-0.246406	-2.472145	1.389051	-0.392920	-0.277533	-2.815642	3.316585	-2.339616	1.014117	-2.742980	-1.956155	1.438261	2.153930	-1.661120
-5.314267	-1.912826	-2.342055	0.206140	0.036223	-0.547885	-0.673628	2.037935	-0.024850	1.601114	-4.192963	-3.823198	1.570721	3.276916	-2.841640
-0.754510	-1.231879	-0.619559	-0.919162	0.336766	-2.253105	-1.361181	0.021261	-2.053379	1.606519	-1.195401	-0.896888	-0.059471	-0.229177	-2.351743
-0.502853	-2.022646	-1.497677	1.585153	1.040521	-0.807669	-2.131719	2.053843	-1.645396	0.690278	0.046506	0.298844	1.916187	1.202690	-2.019520
-0.792073	-0.882288	-1.092319	3.020645	2.629394	-1.975141	-0.591128	0.880674	-2.128485	1.140425	-1.783767	-1.109777	1.106493	2.572387	-1.313886
-1.735663	-3.389717	-1.665109	0.361317	1.287195	-3.459701	-1.467487	3.044693	1.371078	0.731929	-3.721526	-2.736107	1.758227	1.428729	-2.138509
-0.783870	0.268278	-0.743806	0.199182	1.679124	-3.489704	-2.479789	0.705032	-1.080319	2.882342	-2.898251	-2.186755	1.151653	0.083379	0.584227
-4.209782	-4.159830	-2.324547	0.713335	0.653705	-5.367298	0.146018	0.627127	-1.586082	2.443801	-0.660877	-3.067414	2.291236	1.426163	-1.649481
-3.919450	-0.743555	-0.659732	1.555669	2.529899	1.912580	-2.187941	3.376079	-0.138645	3.335075	-0.722396	-1.096807	0.746685	2.341345	-2.246327
-4.583383	-0.064203	0.509279	-0.323524	0.526057	-2.166361	-2.863061	0.195180	-2.728393	0.514384	-2.086628	-4.320881	0.440142	0.547858	-1.807541
-0.326176	-1.848127	-1.740859	0.697933	0.891104	-2.898712	-2.551385	2.811103	-0.390083	2.054979	-1.564828	-1.021945	3.245893	0.581137	-3.169478
-3.088831	-0.942392	-1.220823	-0.763629	-0.094008	-1.247584	-0.572742	1.711367	-0.298446	1.923362	-1.981978	-2.783130	-1.380035	1.351335	-0.919491
0.402210	-3.204805	-2.910443	-0.066533	1.746906	0.794449	-0.692700	2.417953	-1.435816	-0.303323	-0.344207	-0.012525	1.968779	1.637504	-2.458126
-0.260604	-2.774394	-2.024451	-0.050713	-0.336458	-3.293190	-2.525724	2.004264	-2.539099	2.697464	-4.094977	-1.656088	4.077693	2.432289	1.436007
0.052174	-2.579440	-0.803804	0.310937	0.740120	-2.660987	-1.077538	3.072022	-2.193928	2.864863	-1.571187	-1.904526	4.957119	0.851505	-1.259237
-0.046671	-5.000633	-1.210234	0.449862	-0.218587	-2.918249	-3.515036	2.758816	-1.983788	2.183007	-3.116470	0.364828	5.065622	-0.156481	0.049184
-1.235657	-0.866532	-1.012160	1.067650	1.081851	-0.964986	-1.208130	0.835304	0.525346	0.388560	0.634315	-0.789491	-1.373998	0.370216	0.165764
-2.934054	-1.063865	0.206081	1.018093	-1.001094	-1.053460	-1.353119	1.514317	-0.871985	0.668371	-1.154266	-3.193587	-0.802482	2.562631	-4.491361
-3.157395	0.084654	0.462287	0.459938	0.351164	-1.376028	-0.224937	-2.570542	-2.429690	1.690390	-0.867278	-1.679290	-1.041447	0.678865	-1.413976
-1.832320	-0.750225	-1.040114	2.145852	1.086301	-0.818675	-2.122005	-1.106950	-0.636299	0.919494	-1.247621	-0.896301	1.314795	2.437034	-2.018064
-1.267334	0.196561	-0.286542	1.074393	1.317206	-1.075078	-0.976047	-1.018939	-1.224248	0.821829	0.236665	-0.918365	-1.484348	0.676578	-0.371767
-1.021402	-1.559696	-1.198896	2.873486	0.976446	-1.794416	-2.877869	-2.026302	0.401335	0.690099	-1.578814	-1.364497	0.230707	1.503547	-1.873087
-0.284219	-0.245258	-1.734319	0.379215	-0.088261	-0.613255	0.122768	0.883794	0.137795	-0.173192	0.248727	-1.021337	-0.850965	0.429089	-0.444269
-1.141172	-0.395802	-0.683832	2.541384	2.021304	0.061817	-1.900943	-0.598510	-0.658040	0.895611	-0.129588	-0.504906	-0.780819	0.169528	-0.755645
-0.555617	-0.253569	-0.159337	2.027940	1.548971	-0.493860	-1.455917	0.228155	-1.506706	0.590671	-0.122953	0.236736	-0.298131	0.663727	-0.833386
-1.528072	-0.859811	-0.521655	2.481873	2.081992	-0.991620	-2.049134	1.000500	-2.215563	1.027307	-0.237629	-1.636147	-0.100363	1.058414	-1.498637
-1.452585	-0.342940	-0.430768	0.736901	2.173910	-0.533161	-1.945817	2.865433	-0.006658	1.617737	0.143303	-0.432402	-0.707256	1.392656	-3.249958
-1.199094	-0.256454	-2.182729	-0.653275	1.025800	-0.309413	1.282278	2.028386	-0.507726	0.971509	-0.106422	-0.531570	0.754179	0.718614	-0.082788
-2.112980	-0.527387	0.466241	0.899584	2.087411	-0.358735	-1.057595	0.341660	-1.927369	-0.166904	-0.034302	-0.692431	-0.945110	2.904432	-1.143829
-1.694178	-1.028412	-0.759518	-0.355221	3.645012	2.345114	-2.001506	-0.350050	0.283040	1.850847	0.565342	-1.512178	-1.010336	2.186875	0.377400
-0.837548	-3.167414	-0.661750	0.810239	-0.335321	-3.233114	-1.960846	1.798205	-1.150285	-0.188215	-1.039081	-0.703125	1.138912	1.537627	-1.156917
0.886399	-1.345423	-0.854447	0.796899	1.772588	-0.601320	-1.381587	1.652343	-1.195802	0.406531	-0.802864	-1.653886	-0.360358	2.050658	-0.783572
-1.745045	-2.012504	1.759519	0.616450	1.235618	-2.664444	-1.497801	-1.068136	-2.019346	-0.051790	-3.068390	-1.437889	1.712681	-0.335143	-2.341988
-2.805926	0.609064	-2.241264	2.125811	2.510166	-3.316311	-2.134752	1.775400	-0.642785	2.509108	-0.507712	-1.537024	-0.225469	2.294117	-0.652324
-2.095434	1.196669	-1.400956	-0.058997	0.701914	0.058200	-0.057478	-1.777571	-2.265185	5.713074	-1.479420	-1.138382	-0.509649	3.367240	-0.088437
-3.625525	-3.660315	-0.291430	0.834521	0.856433	-2.397608	0.379706	-0.681162	-2.614419	3.397920	-2.016559	-1.915807	0.875654	1.334287	-0.151481
-2.806211	0.263296	-0.590442	1.122792	1.570074	-1.278130	0.608471	-1.877048	-1.196398	0.676942	-2.698278	-2.253493	-0.772827	-0.551120	-2.187582
-1.260493	-0.725738	-1.214533	1.715730	1.781799	-0.758058	-0.003676	0.204579	-0.274463	0.768239	-0.664415	-0.055471	-0.584848	-0.341186	-1.200685
-3.886314	0.145132	-2.112564	1.993172	-0.531938	-2.833512	-2.037214	2.304173	-0.152027	2.916198	-4.383012	-1.975827	2.495030	1.136566	-2.509198
-1.344311	0.085223	-0.855539	0.911525	0.473177	-1.014293	-0.104491	-0.220717	-3.018850	4.152336	-0.667905	-1.782613	1.871102	-0.611468	-0.556600
-2.670819	0.223551	-1.841553	0.383299	1.005860	-1.517491	0.294514	-2.398472	-1.724196	4.251261	-3.134939	-2.112357	-0.266570	0.249331	-1.620621
-2.532649	-2.145738	-1.931016	1.854913	1.203645	-1.727059	-1.815405	-2.115702	-0.812712	4.782381	-3.057174	-1.515210	2.557175	1.590738	-0.535563
-1.387774	1.192618	-2.360630	2.243555	0.932956	-3.088018	-0.453922	-0.667449	-0.749131	3.770659	-2.994710	-3.455958	0.808302	1.193599	-1.914760
-2.549706	-0.943198	-0.435340	0.440966	2.432553	-3.268776	-0.215020	-1.312696	-0.962419	5.747859	-2.215544	-2.158937	3.690156	0.083566	-1.662950
-3.910608	-2.122253	-1.593057	-0.283052	2.511030	-1.691045	1.297626	-0.951192	-3.623017	2.306502	-2.758992	-0.691652	-0.827800	0.017379	0.106923
-4.871469	-0.839016	-0.777906	0.715776	1.619331	-0.501689	0.276189	-1.162645	-1.535866	2.893776	-2.736152	-2.292900	0.684298	1.876938	-0.370081
-1.867457	-1.373301	-2.444679	1.431721	3.021551	-1.308294	-2.127695	-0.829465	-1.192064	4.129014	-1.814175	-1.548007	3.017635	0.719039	-1.149186
-2.581535	-2.453488	0.725867	0.857294	2.639561	-0.260994	-0.991986	-0.424192	-2.131281	3.275211	-2.297563	-2.924215	0.928654	1.343746	-0.884885
-3.277056	-2.452486	-1.145071	1.716089	-0.329196	-3.771917	-2.587966	-2.352400	-2.201834	1.440780	-1.184662	-1.592480	2.687813	-0.418105	-0.142800
-2.024770	0.309688	-0.264795	-0.395477	0.814611	-2.254807	-1.310211	-1.423141	-2.149267	3.739801	-1.324965	-0.627466	-0.897613	0.449894	-2.000237
-1.598784	0.210508	-1.721223	0.390287	2.053803	-2.881964	-2.757059	-0.638843	-1.114983	2.066252	-2.284582	0.843982	1.573047	2.430422	-0.136062
-2.660255	-0.515754	-1.434960	2.959158	2.829699	-2.627521	-1.629667	-1.656426	-0.513615	0.763003	-1.091574	-0.785949	0.225053	0.589974	-0.894634
-1.225583	-1.148284	-1.937670	0.936016	2.170554	-0.837923	-3.341611	-1.183882	1.142305	-0.171156	-1.373261	-0.580459	-0.730085	1.870210	0.313863
-0.382429	0.269351	-0.601613	0.630031	1.232100	1.329758	0.281893	-0.788675	-0.822470	1.022375	0.252381	0.022607	-0.078947	0.705378	0.040239
-2.918076	-2.526207	1.181255	3.302407	0.674563	-2.360959	-1.743348	-0.162664	-2.281807	4.176554	-0.142816	-0.649150	2.113716	-0.166489	-0.820027
-2.347348	0.934326	-0.936978	1.574061	0.699809	0.337512	0.335079	-1.596232	-2.409111	1.228975	-1.028078	-1.158460	-1.481466	1.521359	-0.032469
-2.258464	-2.935910	0.064632	1.298138	2.284863	-3.219528	-2.439784	-0.547789	-2.544605	-0.976270	-2.419006	-2.036408	0.285104	-0.229848	0.526449
-2.664094	-1.018651	-1.560925	1.325948	-0.082714	-0.503471	-0.878827	-0.465244	-1.687778	3.148572	-1.185795	-1.725732	0.775012	3.306080	-0.717844
-2.538614	1.468384	-2.495170	1.822945	1.028907	-1.704830	-2.812849	1.583383	0.112994	5.947864	-2.955679	-2.169611	2.407134	3.017853	-1.868250
-3.554566	-3.418371	-0.817415	3.147547	1.311109	-1.281605	0.890977	0.540881	-3.034698	2.071040	-1.181399	0.819799	1.018725	2.015335	-0.793648
-3.001233	-2.701713	-0.675250	0.761961	-0.032241	-1.195826	0.602746	0.608899	-2.086553	4.212607	-0.302121	-1.723672	0.284584	3.323302	-1.869587
-2.217854	0.426931	0.148069	-0.595845	-0.042119	-0.152052	-1.307425	1.689341	-0.301115	3.583238	-3.002808	-1.151955	-0.276001	4.171628	-1.719795
-1.829825	-1.376950	-3.021389	-0.139140	2.038223	-2.911969	-1.045083	-1.443225	-0.819122	3.531950	-2.510366	-3.097383	3.497789	0.673563	-0.817932
-0.826976	0.268905	-1.102229	2.321407	4.135576	-1.541636	-3.165364	-0.161643	-1.336891	0.979565	-2.255453	-2.449507	1.239328	2.321606	0.725156
-2.622826	0.042629	0.282667	0.769554	2.381383	0.586378	-0.227238	-1.006558	-0.202908	0.379449	-1.082986	0.478018	-0.426034	1.705947	-0.323480
-0.004116	0.678772	-1.971277	-0.686399	1.861125	-0.879861	-0.869174	1.043803	-0.391198	1.417373	-1.328880	-1.169982	0.141397	0.312464	-0.323374
-0.001019	-1.408351	-0.248332	0.385644	1.778222	-1.770007	-0.009927	-0.395189	-0.049813	2.529099	-1.417052	-1.474142	1.876007	0.088987	-2.027364
-0.419056	-1.102281	0.173724	2.000875	0.957999	-1.374427	-2.383138	-3.127562	-1.676480	2.144933	-2.140023	-2.424830	2.090311	0.087919	-0.288006
0.337578	1.027483	1.288722	1.034499	1.269994	-1.304637	0.176844	0.562113	-0.983845	-0.344336	0.913133	0.497055	-0.906410	0.991771	1.181383
-0.133798	0.236798	-0.347769	0.255171	0.510163	0.477083	-0.003152	-0.368748	0.061326	0.138641	0.047520	-0.036675	-0.642216	0.388191	-0.099807
-1.203820	-1.172741	1.034034	3.825102	0.378259	-0.454044	-2.181825	-0.386424	-1.667354	0.716712	-1.724814	-1.341912	-0.032675	0.909346	-1.842428
-1.058196	-0.081932	0.482048	1.380849	0.164482	-1.503120	2.427999	-0.918611	-2.352933	3.858264	-1.637410	-1.087549	1.116737	0.078966	-2.090681
0.921792	-4.464403	0.382534	1.621243	0.898263	-1.858713	-1.209392	-0.471266	0.977259	0.023301	-1.317491	-0.828117	4.029020	1.968483	-0.003718
-0.955346	-3.935207	-2.170911	2.264558	-2.504872	-2.554401	0.570560	0.656000	-2.626786	1.721391	-0.963837	0.130439	1.326754	0.199392	-1.504142
-0.083938	-2.639674	-0.735499	-1.626236	0.350289	-1.890316	-0.922028	0.424553	-0.524544	3.993788	-1.692298	-3.421110	2.606689	1.127814	-2.600333
0.583280	1.568128	0.014663	-0.960220	0.398405	-2.409342	-1.122134	-3.883816	-1.680734	1.878359	-1.263815	-0.005636	-2.106705	1.187216	2.598943
-2.827128	-2.242817	-0.957129	1.049062	1.849059	-1.326325	0.070535	-1.589222	-2.210121	1.656527	-2.497845	-0.203747	0.491641	0.751508	-0.450312
0.028085	-1.332309	-1.802903	0.470918	1.022907	-1.164662	0.444097	0.325682	-1.878815	-0.081766	-1.607089	0.745791	2.475680	3.046949	-0.937585
-0.270072	-2.507675	-1.736274	2.280924	2.637523	-2.851771	-1.422368	0.715550	0.989017	-0.135542	-4.522098	-1.009845	0.608751	-0.044572	-0.783985
-0.321541	-3.242212	0.009367	0.191465	-0.468162	-0.607211	2.999138	0.529533	0.286632	-0.465963	0.791197	0.461091	0.905258	-1.044406	-2.268659
-0.749943	-2.801527	-0.882468	-1.484187	2.312343	-2.237015	-0.095771	-1.101884	-1.152889	0.108258	-0.721049	0.503550	0.695786	0.456778	0.204341
-3.010202	-0.686004	-0.193588	1.331494	1.955070	-0.441355	-2.866363	-2.870158	-1.583354	1.141219	-0.829460	-1.364931	-0.685384	0.873512	1.626476
0.676981	-0.209171	0.444297	0.380073	-0.508623	-1.816101	-1.261869	-0.601990	-2.119494	0.026368	-1.805336	-1.527448	-0.361182	0.645526	-2.378067
-0.065840	-0.354168	-0.779193	0.664782	0.811165	0.550252	-0.385465	0.136706	-0.464732	0.509548	-0.583348	0.353528	-0.504682	0.151317	-0.873483
-0.068023	-0.306926	-0.747853	0.709103	0.975287	0.493913	-0.730882	-0.584978	-0.276478	0.472842	-0.032391	-0.016671	-1.354084	0.712733	-0.215253
0.583755	0.845666	-0.864081	-0.668175	1.269186	0.054492	0.342087	-1.695549	0.919962	0.329101	-2.855300	-1.390397	0.734478	0.636065	-1.802507
-0.113952	-0.220176	-1.223503	-0.042981	1.142669	0.299302	1.537124	-0.886930	0.712807	-0.709892	0.783336	1.178211	-0.831339	-0.271889	-1.287732
-1.576137	-0.144320	-0.685733	0.556723	0.885548	0.073877	-1.032115	-1.480508	-1.088397	1.319203	0.559232	-0.532340	-2.337656	1.344170	-1.508400
-0.981012	-1.787009	-2.506542	0.181526	1.191296	-1.051805	-0.818831	-2.808817	-0.217594	2.689204	-2.289265	-1.106806	0.937505	1.672964	-1.502910
-2.324344	0.456678	-2.002209	3.291801	0.011559	-0.377456	-0.608843	-2.274214	-1.530309	3.180866	0.267331	-0.506525	-0.844923	0.260016	1.597522
-0.420931	0.039067	-0.914441	1.966048	3.405205	-0.322828	-1.149229	-0.362780	-0.773141	4.259452	-0.964312	-1.908974	1.352696	-0.864668	-2.993826
-1.639642	0.037976	-0.337847	2.408553	2.675436	-3.919774	-0.668430	-0.295432	-1.114797	0.009940	-1.703720	-1.656447	0.787941	3.313417	-1.836185
-1.152906	1.708425	-2.083263	1.604991	1.701912	-1.366307	-2.945490	3.678953	-0.492145	1.184615	-1.845633	-1.732731	1.347853	3.625803	-1.264715
-2.104692	-1.252038	0.489448	1.455160	2.180922	1.279658	-1.101609	2.281087	0.088379	1.197521	-1.203516	-2.625923	-0.790289	0.223358	-3.096606
-3.010360	-3.933763	0.215657	2.158408	1.891085	-2.533755	0.840240	-0.867351	-2.766089	2.367787	-2.362128	-2.616825	2.824442	0.459368	-1.264073
-0.978368	0.796757	-0.233552	0.592520	0.306471	-1.046548	-1.082313	0.014102	-0.098039	1.228172	-0.602329	-0.502527	-0.915934	-0.095394	-0.994413
-0.760537	-1.456963	-1.757702	0.963317	0.928758	-0.527892	-0.324464	-0.927922	-1.166215	0.708379	-0.375603	-1.023724	0.358646	0.074284	0.030133
-0.439372	-0.017555	-1.531987	0.905877	0.571202	0.105044	-0.846006	-0.436474	-0.255184	0.467206	-0.028481	-0.641220	-1.213524	0.673980	-0.133460
-1.574039	-0.339592	-2.668279	-1.157189	-0.158917	-0.374219	-2.248622	0.273391	-0.139087	1.616601	-0.427534	0.876759	2.100972	1.889643	-1.546714
0.060083	-0.977556	-3.081902	0.396146	-0.902936	-1.754641	-0.242099	-1.095245	0.399149	0.734908	-2.095802	-0.112955	1.016019	3.611168	-1.672653
-1.940668	-1.081466	0.918502	0.546896	1.734354	-0.513480	-3.947793	1.613509	-1.055817	1.270870	-1.104327	-2.315411	-0.514179	3.483519	-2.157994
-0.776433	0.690197	-1.190871	1.312843	0.814692	0.315492	-0.731223	0.246972	-1.170987	1.287380	-1.808073	-0.466224	-0.602274	0.485034	-2.623781
-0.072069	-0.212406	-0.390396	0.656979	0.296462	-0.094754	-0.098286	-1.263613	0.974784	-0.700121	-0.024460	0.719261	-0.065075	0.105356	1.326471
-0.231333	-1.100333	-3.520661	1.233779	-0.116817	-1.141821	-1.187267	1.081187	-0.336686	1.849442	-0.747069	0.154023	1.441695	1.024717	0.086945
-0.145244	0.550878	0.090349	1.125818	-0.384034	-1.619264	-1.685580	1.983492	-1.119532	2.125138	-2.277705	-1.177809	-0.872128	1.673753	-2.086936
-0.159528	-0.220951	-0.899441	-0.209998	1.740759	-0.617565	0.117669	-0.860413	0.423996	0.280988	-0.597327	-0.735963	-0.523750	1.150387	-0.440076
-1.984046	-2.296206	-0.442214	-0.332814	2.266336	-0.315389	0.033068	-0.485131	-0.923694	-0.198973	-1.251422	-1.798457	0.893046	-0.005258	1.626553
-0.714651	-1.428462	-3.160861	-0.042952	2.953786	-1.756603	-2.278563	0.824689	-0.677669	2.522536	-1.547499	-2.604914	2.828120	0.427648	-0.507274
0.414277	-0.323407	0.891777	2.361468	2.016393	0.683235	0.915929	-1.118849	-1.172454	0.457095	0.397980	0.346346	-1.782249	0.063803	-1.057700
0.402476	0.146497	-1.150308	1.112511	1.680768	-0.982105	0.133161	0.498754	-0.673996	1.701712	-1.247614	-0.448756	-0.919971	1.085428	-2.716829
-1.267479	-0.441116	-0.559668	1.163525	1.071742	-1.212656	-1.508722	-1.055510	-0.761589	0.603064	-0.382427	-1.477552	-1.240071	0.151704	0.414746
-1.620412	0.020857	-1.288132	2.944489	2.376383	-0.925482	-1.486165	1.511121	-1.166009	1.163118	-0.324026	0.547184	0.586582	1.556543	-1.945127
-0.579020	1.444035	-0.054738	1.184740	1.626659	0.927519	0.846429	-1.621564	-0.393769	1.174876	-1.442091	0.540444	0.525198	0.967369	0.935434
-1.390625	-1.558227	-1.553195	-0.086735	-0.138730	-0.502732	-1.298362	0.739504	-1.427694	2.082175	-2.382229	0.534999	-0.106232	2.487894	0.478249
-0.551525	-0.314933	-2.230492	1.793007	0.249736	-1.666072	-1.034331	-0.579474	-0.510232	0.753833	-2.682087	-2.043291	-0.660355	0.272092	0.262365
-3.331823	-0.881484	-1.222890	-0.162990	2.105464	-1.325439	-1.843962	-1.180531	-1.101977	-0.056052	0.514252	0.986248	-1.025251	-1.066992	1.363485
0.976032	0.810762	-2.244650	2.670008	-0.917149	-0.847275	0.379478	-0.486671	1.949892	-0.755445	-1.370697	-1.194263	0.642481	0.123921	2.152143
-1.090036	-1.638669	-2.004294	0.674629	1.060502	-2.884685	-1.277003	0.133994	-1.144087	2.126770	-1.541196	-1.666318	2.983224	1.764030	-3.275853
0.944677	-1.939723	0.444383	0.736283	-0.398690	-2.279610	-1.909650	-2.095661	-1.074308	-0.694024	-2.499739	-0.376758	1.128452	1.663443	-1.327458
-1.044127	-0.905901	0.457361	0.701343	0.266953	-1.310585	-1.380592	0.502245	-2.252124	2.758604	-1.495623	-2.515726	-0.713451	-0.443186	0.536237
-2.050459	-1.681856	-2.782677	1.285362	1.940241	-3.091554	-0.458371	0.515726	-1.783983	1.169810	-4.157547	-3.084365	0.846245	2.450254	-0.202763
2.097923	-1.259551	0.947132	1.069416	0.492177	0.618407	0.822930	2.332025	-1.539715	-0.726005	-0.108633	1.588066	1.371447	-0.028054	-1.155763
0.240569	-2.725712	-1.580803	0.361955	1.901297	-3.064304	-1.755421	0.797444	-0.343265	1.764114	-2.186029	0.105462	3.221306	1.774793	-0.858137
-2.266380	1.510383	-2.082793	-0.955096	1.163901	-0.776351	-0.070092	-1.508204	0.568613	0.820665	0.562110	0.297444	-0.492559	2.102885	-1.937192
0.232678	0.531523	-1.634224	0.901578	3.246423	-0.493203	0.543748	0.826535	-0.505003	0.629940	-0.458347	-2.932753	-2.508274	0.817556	0.064244
-1.811865	-0.405791	0.972228	-1.177513	-0.330522	-0.055458	1.293856	0.812452	0.493502	-0.345344	0.580204	0.422318	1.558722	0.256368	0.734206
-3.225386	1.279249	-0.065859	0.591131	-0.040589	1.517458	-0.186253	-1.065599	0.176161	2.245830	-2.381962	-2.045088	-0.143613	1.262456	-1.137181
-0.479520	-1.039234	-1.915697	0.344096	1.462712	-2.317294	-1.510102	0.549030	-0.545321	0.578226	-1.821589	-0.729883	1.392242	2.178834	-1.022780
-0.817362	-0.027541	0.646181	0.727179	-0.254778	-0.687421	0.307816	-1.068409	0.067778	0.844401	-0.447084	-0.433577	-1.017593	-0.562771	-0.530016
-1.268769	-2.581147	0.210438	-0.399540	-0.104402	2.127158	-0.540389	-1.427603	2.017269	0.546012	-2.505072	-1.124493	0.090032	1.907991	-0.406340
-0.909034	1.096065	-0.181041	0.587200	0.696806	2.118903	2.887039	1.848721	-1.343650	0.501395	0.957621	0.362104	-0.966132	-1.540506	0.101839
-0.074212	-0.516704	-0.178441	1.432053	0.155754	-0.859539	-0.129779	1.199969	-0.848683	1.878628	0.021628	0.612471	-1.786174	-0.121396	-2.125301
-1.134872	2.827579	-3.337889	0.265949	2.302736	-0.226677	-3.393365	0.031231	-1.052151	0.428668	-1.546265	-0.903178	1.624296	1.106848	-1.266052
0.901412	0.238249	-0.647689	0.294504	1.089256	0.184061	-2.079253	1.225866	-1.283740	2.644181	-1.316050	-1.553931	0.504803	2.753110	-0.509644
0.234495	-2.052164	-0.675375	-0.303196	0.673641	-0.419694	-0.770290	-1.377427	-0.835679	-0.068024	0.514939	1.128779	-0.092156	0.005192	-0.053860
-1.551864	-1.920693	-2.133908	1.046912	0.373187	-2.611877	-0.752753	-1.397280	-2.315366	1.655991	-1.869386	-3.310719	-0.468829	1.040820	-1.385002
0.198113	-1.113774	-0.115683	-0.374863	-0.204842	0.000255	-0.563811	-0.230316	-1.339220	1.099815	0.141558	-1.723739	-0.038932	-0.041731	-1.723652
-2.436672	-2.509181	-2.110353	1.744546	0.103492	-2.156507	-1.710535	-0.561480	-0.273307	2.102741	-0.522926	-1.526913	0.540618	1.648490	-0.700149
-0.460429	-3.288678	-0.456242	0.434528	2.118204	-2.571046	-1.260763	0.807455	-2.335748	2.279028	-5.662989	-2.132749	1.084316	0.491759	-1.713167
-2.056025	-4.669782	-0.242125	1.938245	0.561658	-4.011737	-0.293806	-1.442050	-2.792593	3.482883	-4.451627	-2.861097	3.172368	-1.142162	-1.056225
